29411258388	2026-07-15T11:20:02Z	CI	fix/66638-get-tokens-page-and-zero-limit	pull_request	Core e2e tests - serial 1_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	unknown	2	-	1
29411562458	2026-07-15T11:25:16Z	CI	fix/66317-payments-providers-request-memoization	pull_request	Core e2e tests - parallel 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	unknown	2	-	1
29413806322	2026-07-15T12:03:22Z	CI	worktree-assess-35321-import-sale-dates	pull_request	Core e2e tests - serial 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	dockerhub	1	-	1
29414961082	2026-07-15T12:22:20Z	CI	trunk	push	Blocks e2e tests 9_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29414961082	2026-07-15T12:22:20Z	CI	trunk	push	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29415198237	2026-07-15T12:26:09Z	CI	testops-174-wc-core-organize-plugins-used-in-e2e-tests-consistently	pull_request	Core e2e tests - WP L-1 - parallel [WP 6.9.4] 2_2 - @woocommerce_plugin-woocommerce [e2e]	LOST	wordpress	2	wordpress-org	1
29415721379	2026-07-15T12:34:23Z	CI	trunk	push	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	dockerhub	1	-	1
29416591250	2026-07-15T12:47:41Z	CI	codex/fix-quick-edit-sale-dates	pull_request	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29416817344	2026-07-15T12:51:12Z	CI	fix/32001-my-account-display-name-email	pull_request	Blocks e2e tests 3_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29417256348	2026-07-15T12:57:54Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	Core e2e tests - serial 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29417256348	2026-07-15T12:57:54Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	Core Performance tests (K6) - @woocommerce_plugin-woocommerce [performance] (optional)	SAVED	dockerhub	1	-	1
29417941171	2026-07-15T13:08:03Z	CI	codex/fix/34429-nepal-provinces	pull_request	PHP 8.5 WP latest (HPOSoff) [WP latest] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29421009460	2026-07-15T13:51:51Z	CI	testops-174-wc-core-organize-plugins-used-in-e2e-tests-consistently	pull_request	PHP 8.5 WP latest (HPOSoff) [WP latest] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29423241482	2026-07-15T14:22:11Z	CI	codex/fix/34429-nepal-provinces	pull_request	Blocks e2e tests 2_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29425403586	2026-07-15T14:50:48Z	CI	fix/66638-get-tokens-page-and-zero-limit	pull_request	Core e2e tests - serial 1_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29427574748	2026-07-15T15:19:30Z	CI	fix/60718-quantity-stepper-dom-focus-order	pull_request	Blocks e2e tests 3_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29427574748	2026-07-15T15:19:30Z	CI	fix/60718-quantity-stepper-dom-focus-order	pull_request	Core e2e tests - parallel 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	dockerhub	1	-	1
29428022528	2026-07-15T15:25:33Z	CI	perf/e2e-combined-db-restore	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 2_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	dockerhub	2	dockerhub	1
29434295844	2026-07-15T16:53:47Z	CI	cherry-pick-PR66579-to-release/11.0	pull_request	PHP 8.5 WP latest - Legacy MiniCart [WP latest] 3_4 - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29436907518	2026-07-15T17:32:19Z	CI	trunk	push	Blocks e2e tests 9_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29436994797	2026-07-15T17:33:34Z	CI	claude/woocommerce-issue-55944-deyvf9	pull_request	Metrics - @woocommerce_plugin-woocommerce [performance] (optional)	LOST	unknown	2	workspace-eacces	1
29436994797	2026-07-15T17:33:34Z	CI	claude/woocommerce-issue-55944-deyvf9	pull_request	PHP 8.5 WP latest [WP latest] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29439653038	2026-07-15T18:13:15Z	CI	claude/woocommerce-issue-55944-deyvf9	pull_request	Metrics - @woocommerce_plugin-woocommerce [performance] (optional)	LOST	unknown	2	workspace-eacces	1
29439653038	2026-07-15T18:13:15Z	CI	claude/woocommerce-issue-55944-deyvf9	pull_request	Metrics - @woocommerce_plugin-woocommerce [performance] (optional)	LOST	unknown	2	workspace-eacces	2
29439653038	2026-07-15T18:13:15Z	CI	claude/woocommerce-issue-55944-deyvf9	pull_request	Metrics - @woocommerce_plugin-woocommerce [performance] (optional)	LOST	unknown	2	workspace-eacces	3
29440571877	2026-07-15T18:26:53Z	CI	release/11.0	push	Blocks e2e tests 5_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	unknown	2	-	1
29440571877	2026-07-15T18:26:53Z	CI	release/11.0	push	Blocks e2e tests 7_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	unknown	2	-	1
29451691637	2026-07-15T21:22:28Z	CI	fix/tax-for-virtual-products	pull_request	Blocks e2e tests 10_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	dockerhub	2	-	1
29451691637	2026-07-15T21:22:28Z	CI	fix/tax-for-virtual-products	pull_request	Blocks e2e tests 7_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29470349473	2026-07-16T04:01:43Z	scheduled checks 	trunk	schedule	Run nightly checks _ Blocks e2e tests - WP pre-release [WP 7.1-beta1] 8_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	SAVED	dockerhub	1	-	1
29475195219	2026-07-16T05:55:18Z	CI	fix/29698-status-widget-outofstock-count	pull_request	PHP 7.4 WP pre-release [WP 7.1-beta1] - @woocommerce_plugin-woocommerce [unitphp] (optional)	SAVED	packagist	1	-	1
29476040936	2026-07-16T06:12:39Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	Core e2e tests - parallel 1_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29476040936	2026-07-16T06:12:39Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29479922832	2026-07-16T07:26:25Z	CI	build/eslint-v10-flat-config	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 8_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	SAVED	packagist	1	-	1
29480094041	2026-07-16T07:29:32Z	CI	codex/fix-quick-edit-sale-dates	pull_request	Core e2e tests - parallel 2_2 - @woocommerce_plugin-woocommerce [e2e]	LOST	wordpress	2	wordpress-org	1
29480685885	2026-07-16T07:39:55Z	CI	perf/e2e-direct-container-db-restore	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 7_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	SAVED	dockerhub	1	-	1
29482525595	2026-07-16T08:10:42Z	CI	fix/40085-wc-price-negative-formatting	pull_request	Blocks e2e tests 7_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29483040612	2026-07-16T08:19:10Z	CI	trunk	push	Core e2e tests - PayPal Standard - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29483075481	2026-07-16T08:19:46Z	CI	fix/55501-placeholder-img-filter-attr	pull_request	Core e2e tests - parallel 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29483220852	2026-07-16T08:22:18Z	CI	trunk	push	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	dockerhub	1	-	1
29483402155	2026-07-16T08:25:24Z	CI	trunk	push	Blocks e2e tests 10_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29483444909	2026-07-16T08:26:07Z	CI	fix/55669-settings-radio-labels	pull_request	Blocks e2e tests 10_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	2	-	1
29484068716	2026-07-16T08:36:42Z	CI	fix/40085-wc-price-negative-formatting	pull_request	Blocks e2e tests 1_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	2	-	1
29484539699	2026-07-16T08:44:27Z	CI	trunk	push	PHP 8.5 WP latest (HPOSoff) [WP latest] - @woocommerce_plugin-woocommerce [unitphp]	LOST	wordpress	2	wordpress-org	1
29485056135	2026-07-16T08:52:47Z	CI	add-order-withdrawl-route-and-feature-flag	pull_request	Blocks e2e tests 3_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29485326679	2026-07-16T08:57:12Z	CI	make-dual-api-usable-for-plugins-without-feature-enabled	pull_request	Core API tests - @woocommerce_plugin-woocommerce [api]	SAVED	packagist	1	-	1
29486263796	2026-07-16T09:12:15Z	CI	perf/e2e-direct-container-db-restore	pull_request	PHP 7.4 WP pre-release [WP 7.1-beta1] - @woocommerce_plugin-woocommerce [unitphp] (optional)	LOST	wordpress	2	wordpress-org	1
29487303839	2026-07-16T09:29:10Z	CI	fix/37870-guard-current-screen	pull_request	PHP 8.5 WP latest [WP latest] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29488963581	2026-07-16T09:55:49Z	CI	build/eslint-v10-flat-config	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 6_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29488963581	2026-07-16T09:55:49Z	CI	build/eslint-v10-flat-config	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 7_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	dockerhub	1	-	1
29489923120	2026-07-16T10:11:19Z	CI	codex/fix-wp-7-1-e2e-tests	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 8_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29490244411	2026-07-16T10:16:38Z	CI	wooplug-629	pull_request	Blocks e2e tests 3_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29491725884	2026-07-16T10:41:34Z	CI	update/settings-ui-dataform-renderer	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 6_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	SAVED	packagist	1	-	1
29491725884	2026-07-16T10:41:34Z	CI	update/settings-ui-dataform-renderer	pull_request	Core e2e tests - PayPal Standard - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	composer-installer	1
29491725884	2026-07-16T10:41:34Z	CI	update/settings-ui-dataform-renderer	pull_request	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29492691768	2026-07-16T10:57:54Z	CI	fix/43351-macao-currency-symbol	pull_request	Blocks e2e tests 4_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29496849158	2026-07-16T12:05:47Z	CI	codex/fix-placeholder-img-src-filter-pr	pull_request	Blocks e2e tests 5_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29497161876	2026-07-16T12:10:52Z	CI	trunk	push	Blocks e2e tests 4_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29497314425	2026-07-16T12:13:19Z	CI	performance/audit-variable-product-datastore	pull_request	Blocks e2e tests 7_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	unknown	1	-	1
29497817379	2026-07-16T12:21:23Z	CI	fix/36143-product-image-tooltip	pull_request	Core e2e tests - serial 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	dockerhub	1	-	1
29498428596	2026-07-16T12:30:52Z	CI	codex/fix-placeholder-img-src-filter-pr	pull_request	Core e2e tests - serial 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	2	-	1
29498428596	2026-07-16T12:30:52Z	CI	codex/fix-placeholder-img-src-filter-pr	pull_request	PHP 8.5 WP latest (HPOSoff) [WP latest] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	unknown	1	-	1
29500613315	2026-07-16T13:03:34Z	CI	fix/39281-coupon-updated-props-reset	pull_request	Blocks e2e tests 7_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29503750908	2026-07-16T13:48:09Z	CI	build/eslint-v10-flat-config	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 5_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	composer-installer	1
29506604865	2026-07-16T14:26:35Z	CI	proposal/scoped-draft-items-iapi-stores	pull_request	Core e2e tests - (HPOSoff) - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29506604865	2026-07-16T14:26:35Z	CI	proposal/scoped-draft-items-iapi-stores	pull_request	Core e2e tests - PHP 8.5 - parallel 1_2 - @woocommerce_plugin-woocommerce [e2e]	LOST	dockerhub	2	composer-installer	1
29506606997	2026-07-16T14:26:37Z	CI	testops-234-batch-a-delete-4-redundant	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 1_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29506606997	2026-07-16T14:26:37Z	CI	testops-234-batch-a-delete-4-redundant	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 7_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	SAVED	wordpress	2	-	1
29509093773	2026-07-16T14:59:27Z	CI	fix/38541-csv-importer-mbstring-fallback	pull_request	Core e2e tests - serial 1_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	dockerhub	1	-	1
29509093773	2026-07-16T14:59:27Z	CI	fix/38541-csv-importer-mbstring-fallback	pull_request	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	1
29509817674	2026-07-16T15:08:49Z	CI	fix/66638-get-tokens-page-and-zero-limit	pull_request	Metrics - @woocommerce_plugin-woocommerce [performance] (optional)	SAVED	unknown	1	-	1
29515036129	2026-07-16T16:18:45Z	CI	fix/48254-admin-settings-field-name	pull_request	Core API tests - @woocommerce_plugin-woocommerce [api]	LOST	unknown	2	composer-installer	1
29515344904	2026-07-16T16:23:14Z	CI	fix/38541-csv-importer-mbstring-fallback	pull_request	Core e2e tests - serial 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	dockerhub	1	-	1
29515563967	2026-07-16T16:26:20Z	CI	codex/fix/34429-nepal-provinces	pull_request	Blocks e2e tests 7_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29516504581	2026-07-16T16:39:39Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 4_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29516594797	2026-07-16T16:40:56Z	CI	fix/66638-get-tokens-page-and-zero-limit	pull_request	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	LOST	unknown	2	composer-installer	1
29518413726	2026-07-16T17:06:42Z	CI	fix/61598-quick-edit-stock-quantity-null	pull_request	Core e2e tests - serial 1_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	2
29539496232	2026-07-16T22:25:34Z	CI	update/settings-ui-dataform-renderer	pull_request	Blocks e2e tests 2_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29553802758	2026-07-17T04:01:14Z	scheduled checks 	trunk	schedule	Run nightly checks _ Core e2e tests - WP pre-release - parallel [WP 7.1-beta1] 1_2 - @woocommerce_plugin-woocommerce [e2e] (optional)	SAVED	wordpress	1	-	1
29557967482	2026-07-17T05:41:14Z	CI	fix/52333-coupon-leading-zero-trim	pull_request	PHP 7.4 WP latest - 1 [WP 6.9.4] - @woocommerce_plugin-woocommerce [unitphp]	SAVED	packagist	1	-	2
29559220171	2026-07-17T06:08:54Z	CI	performance/prime-caches-variations-gallery	pull_request	Core e2e tests - serial 2_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29563996873	2026-07-17T07:43:34Z	CI	build/eslint-v10-flat-config	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 10_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29564164864	2026-07-17T07:46:34Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	Core API tests - @woocommerce_plugin-woocommerce [api]	SAVED	packagist	1	-	1
29564655015	2026-07-17T07:55:31Z	CI	add-order-withdrawl-route-and-feature-flag	pull_request	Blocks e2e tests 5_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29566097140	2026-07-17T08:20:41Z	CI	wooplug-6317-cart-request-batching-move-emitsyncevent-to-a-batcher	pull_request	Blocks e2e tests 8_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29567916776	2026-07-17T08:52:07Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 6_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29567916776	2026-07-17T08:52:07Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	Blocks e2e tests 4_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29567916776	2026-07-17T08:52:07Z	CI	perf/e2e-duration-aware-blocks-sharding	pull_request	Core e2e tests - WP pre-release - serial [WP 7.1-beta1] 1_2 - @woocommerce_plugin-woocommerce [e2e] (optional)	SAVED	packagist	1	-	1
29571300467	2026-07-17T09:48:51Z	CI	performance/audit-variable-product-datastore-p2	pull_request	Blocks e2e tests 6_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29572899780	2026-07-17T10:16:16Z	CI	update/settings-ui-dataform-renderer	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 8_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29572899780	2026-07-17T10:16:16Z	CI	update/settings-ui-dataform-renderer	pull_request	Blocks e2e tests 4_10 - @woocommerce_plugin-woocommerce [e2e]	SAVED	dockerhub	1	-	1
29573654542	2026-07-17T10:29:53Z	CI	trunk	push	Core e2e tests - serial 1_2 - @woocommerce_plugin-woocommerce [e2e]	SAVED	packagist	1	-	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 1_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 10_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 2_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 3_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 4_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 5_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 6_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 7_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 8_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP latest-1 [WP 6.9.4] 9_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 1_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 10_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 2_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 3_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 4_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 5_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 6_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 7_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 8_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests - WP pre-release [WP 7.1-beta1] 9_10 - @woocommerce_plugin-woocommerce [e2e] (optional)	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests 1_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
29581368440	2026-07-17T12:44:56Z	CI	testops-196-single-self-contained-command-woocommerce-e2e-runner-start	pull_request	Blocks e2e tests 10_10 - @woocommerce_plugin-woocommerce [e2e]	LOST	unknown	2	workspace-eacces	1
